"","CNTSTUID","CNT.x","ST001D01T","ST004D01T","STRATUM","ave_cr_social","ave_cr","ave_emp"
"5153",41005527,"KOR",10,2,"KOR02",NA,NA,3.2
"5154",41005529,"KOR",10,1,"KOR02",NA,NA,3.2
"5155",41005530,"KOR",10,2,"KOR02",2,1.22222222222222,3.6
"5156",41005531,"KOR",10,1,"KOR03",1.4,1.21428571428571,3
"5157",41005532,"KOR",10,2,"KOR02",1.2,1.42857142857143,3.4
"5158",41005533,"KOR",10,2,"KOR03",NA,NA,3.6
"5159",41005534,"KOR",10,2,"KOR02",NA,NA,3
"5160",41005537,"KOR",10,1,"KOR03",NA,NA,3
"5161",41005538,"KOR",10,2,"KOR02",NA,NA,2.6
"5162",41005539,"KOR",10,2,"KOR02",1,1.13333333333333,2.8
"5163",41005540,"KOR",10,1,"KOR02",NA,NA,3.2
"5164",41005541,"KOR",10,2,"KOR02",NA,NA,3.2
"5165",41005542,"KOR",10,2,"KOR02",NA,NA,3.6
"5166",41005543,"KOR",10,2,"KOR02",NA,NA,3.6
"5167",41005544,"KOR",10,2,"KOR02",NA,NA,3
"5168",41005545,"KOR",10,1,"KOR02",NA,NA,4
"5169",41005546,"KOR",10,1,"KOR02",NA,NA,3.2
"5170",41005547,"KOR",10,1,"KOR02",NA,NA,3.2
"5171",41005548,"KOR",10,1,"KOR02",2,0.875,3
"5172",41005549,"KOR",10,2,"KOR02",NA,NA,2.6
"5173",41005550,"KOR",10,2,"KOR02",NA,NA,3.2
"5174",41005551,"KOR",10,1,"KOR02",NA,NA,2.6
"5175",41005552,"KOR",10,1,"KOR02",NA,NA,2.6
"5176",41005553,"KOR",10,1,"KOR02",NA,NA,3.6
"5177",41005554,"KOR",10,1,"KOR02",NA,NA,3
"5178",41005555,"KOR",10,2,"KOR02",NA,NA,4
"5179",41005556,"KOR",10,1,"KOR02",NA,NA,3.6
"5180",41005557,"KOR",10,2,"KOR02",1,1.28571428571429,2.2
"5181",41005560,"KOR",10,2,"KOR02",NA,NA,3.4
"5182",41005561,"KOR",10,2,"KOR02",1.4,1.35714285714286,3.2
"5183",41005562,"KOR",10,1,"KOR02",NA,NA,2.6
"5184",41005563,"KOR",10,1,"KOR02",NA,NA,3.6
"5185",41005564,"KOR",10,2,"KOR02",NA,NA,2.8
"5186",41005565,"KOR",10,2,"KOR02",NA,NA,3.2
"5187",41005566,"KOR",10,2,"KOR02",NA,NA,3.6
"5188",41005567,"KOR",10,2,"KOR02",1,0.846153846153846,2.6
"5189",41005568,"KOR",10,1,"KOR02",0,1,2.6
"5190",41005569,"KOR",10,1,"KOR03",1.5,1.4,2.8
"5191",41005570,"KOR",10,2,"KOR02",NA,NA,3.2
"5192",41005571,"KOR",10,1,"KOR03",NA,NA,2.2
"5193",41005572,"KOR",10,2,"KOR02",NA,NA,3.2
"5194",41005573,"KOR",10,1,"KOR02",NA,NA,2.8
"5195",41005574,"KOR",10,1,"KOR02",NA,NA,3.6
"5196",41005576,"KOR",10,1,"KOR02",NA,NA,2.6
"5197",41005577,"KOR",10,1,"KOR02",NA,NA,2.8
"5198",41005578,"KOR",10,2,"KOR03",NA,NA,3.2
"5199",41005580,"KOR",10,2,"KOR02",1.66666666666667,1.125,2.8
"5200",41005581,"KOR",10,1,"KOR02",NA,NA,3.8
"5201",41005582,"KOR",10,1,"KOR02",NA,NA,3.6
"5202",41005583,"KOR",10,2,"KOR02",NA,NA,NA
"5203",41005584,"KOR",10,1,"KOR02",NA,NA,3.2
"5204",41005585,"KOR",9,2,"KOR01",NA,NA,4.2
"5205",41005586,"KOR",10,1,"KOR02",NA,NA,3
"5206",41005587,"KOR",10,1,"KOR02",NA,1.07142857142857,3
"5207",41005588,"KOR",9,2,"KOR01",0.333333333333333,1,2.6
"5208",41005589,"KOR",10,1,"KOR02",NA,NA,2.2
"5209",41005590,"KOR",10,1,"KOR02",NA,NA,3
"5210",41005591,"KOR",10,1,"KOR04",NA,NA,3.4
"5211",41005592,"KOR",10,2,"KOR02",1.33333333333333,1.38461538461538,2.6
"5212",41005593,"KOR",10,1,"KOR02",NA,NA,3.8
"5213",41005594,"KOR",10,1,"KOR02",NA,NA,2.6
"5214",41005595,"KOR",10,1,"KOR03",0,1.11111111111111,3.4
"5215",41005596,"KOR",10,2,"KOR02",0.5,0.636363636363636,3.8
"5216",41005597,"KOR",10,1,"KOR02",1.66666666666667,1.44444444444444,3
"5217",41005598,"KOR",10,1,"KOR02",NA,NA,2.8
"5218",41005599,"KOR",10,1,"KOR02",0.333333333333333,0.846153846153846,3.2
"5219",41005600,"KOR",10,2,"KOR03",0,0.857142857142857,3.8
"5220",41005601,"KOR",10,2,"KOR02",NA,NA,3.6
"5221",41005602,"KOR",10,2,"KOR02",1.66666666666667,1.5,4
"5222",41005603,"KOR",10,1,"KOR03",0.5,0.666666666666667,3.6
"5223",41005604,"KOR",10,2,"KOR03",0,0.8,4.2
"5224",41005605,"KOR",10,2,"KOR02",0.5,0.555555555555556,3.2
"5225",41005606,"KOR",10,1,"KOR02",0.666666666666667,0.777777777777778,3.6
"5226",41005607,"KOR",10,1,"KOR03",NA,NA,2.6
"5227",41005608,"KOR",10,2,"KOR02",NA,NA,3.4
"5228",41005609,"KOR",10,1,"KOR02",1,1.21428571428571,3.6
"5229",41005610,"KOR",10,2,"KOR02",NA,1.35714285714286,2.4
"5230",41005611,"KOR",10,2,"KOR02",NA,NA,3.8
"5231",41005612,"KOR",10,1,"KOR02",0.666666666666667,0.75,3.4
"5232",41005613,"KOR",10,2,"KOR04",NA,NA,3.6
"5233",41005614,"KOR",10,1,"KOR02",1,1.22222222222222,3
"5234",41005615,"KOR",10,2,"KOR05",NA,NA,3.2
"5235",41005616,"KOR",10,1,"KOR02",NA,NA,1.8
"5236",41005617,"KOR",10,2,"KOR02",NA,NA,3
"5237",41005618,"KOR",10,2,"KOR02",0.8,1,3.4
"5238",41005620,"KOR",10,1,"KOR02",NA,NA,3.2
"5239",41005621,"KOR",10,1,"KOR02",NA,NA,3.2
"5240",41005622,"KOR",10,2,"KOR02",NA,1.13333333333333,3.4
"5241",41005623,"KOR",10,2,"KOR02",NA,NA,3.6
"5242",41005624,"KOR",10,1,"KOR03",0,0.444444444444444,3.8
"5243",41005625,"KOR",10,2,"KOR02",NA,NA,2.6
"5244",41005626,"KOR",10,2,"KOR02",1,1.11111111111111,4
"5245",41005627,"KOR",10,2,"KOR02",2,1.57142857142857,3.6
"5246",41005628,"KOR",10,2,"KOR02",NA,NA,3.4
"5247",41005629,"KOR",10,2,"KOR02",NA,NA,3.4
"5248",41005630,"KOR",10,1,"KOR04",1.5,1.08333333333333,3.4
"5249",41005631,"KOR",10,1,"KOR03",NA,NA,3.6
"5250",41005632,"KOR",10,2,"KOR02",NA,NA,3.2
"5251",41005633,"KOR",10,2,"KOR02",1.5,1.4,3.8
"5252",41005634,"KOR",10,1,"KOR02",NA,NA,3.6
"5253",41005635,"KOR",10,2,"KOR02",NA,NA,3
"5254",41005636,"KOR",10,2,"KOR02",0,1,2.6
"5255",41005637,"KOR",10,1,"KOR02",2,1.57142857142857,2.8
"5256",41005638,"KOR",10,2,"KOR03",NA,NA,3
"5257",41005639,"KOR",10,2,"KOR03",NA,NA,3.6
"5258",41005640,"KOR",10,2,"KOR03",1,1.21428571428571,1.8
"5259",41005641,"KOR",10,2,"KOR02",NA,NA,3
"5260",41005642,"KOR",10,2,"KOR02",NA,NA,2
"5261",41005643,"KOR",10,1,"KOR02",NA,NA,NA
"5262",41005644,"KOR",10,1,"KOR02",NA,NA,2
"5263",41005645,"KOR",10,1,"KOR02",1.25,1.33333333333333,3.4
"5264",41005646,"KOR",10,2,"KOR02",NA,NA,3.4
"5265",41005647,"KOR",10,1,"KOR02",NA,NA,3.2
"5266",41005648,"KOR",10,2,"KOR02",NA,NA,2.8
"5267",41005649,"KOR",10,1,"KOR02",NA,NA,3
"5268",41005650,"KOR",10,2,"KOR02",NA,NA,2.8
"5269",41005651,"KOR",10,1,"KOR02",1.66666666666667,1.33333333333333,3.4
"5270",41005652,"KOR",10,1,"KOR02",NA,NA,2.8
"5271",41005653,"KOR",10,1,"KOR02",0,1.44444444444444,2.8
"5272",41005654,"KOR",10,2,"KOR02",NA,NA,3.2
"5273",41005655,"KOR",10,2,"KOR02",NA,NA,4
"5274",41005656,"KOR",10,2,"KOR05",NA,NA,3.2
"5275",41005657,"KOR",10,1,"KOR02",NA,NA,3.4
"5276",41005658,"KOR",10,1,"KOR02",NA,NA,3.2
"5277",41005660,"KOR",10,2,"KOR02",NA,NA,3.4
"5278",41005661,"KOR",10,1,"KOR02",2,1.8,3
"5279",41005663,"KOR",10,2,"KOR02",NA,NA,2.6
"5280",41005664,"KOR",10,2,"KOR02",NA,NA,2.8
"5281",41005665,"KOR",10,2,"KOR02",NA,NA,2.8
"5282",41005666,"KOR",9,1,"KOR01",NA,NA,3
"5283",41005667,"KOR",10,2,"KOR02",NA,NA,2.8
"5284",41005668,"KOR",10,2,"KOR02",2,1.77777777777778,2.4
"5285",41005669,"KOR",10,2,"KOR02",NA,NA,3
"5286",41005670,"KOR",10,2,"KOR02",2,1.77777777777778,3.6
"5287",41005671,"KOR",9,1,"KOR01",NA,NA,4
"5288",41005672,"KOR",10,2,"KOR02",NA,NA,2.8
"5289",41005673,"KOR",9,2,"KOR01",NA,NA,2.4
"5290",41005674,"KOR",10,1,"KOR02",NA,NA,3.4
"5291",41005675,"KOR",9,2,"KOR01",1,1.5,2
"5292",41005676,"KOR",9,1,"KOR01",NA,NA,2.6
"5293",41005677,"KOR",10,1,"KOR02",NA,NA,2.8
"5294",41005679,"KOR",10,2,"KOR02",NA,NA,3.8
"5295",41005681,"KOR",10,1,"KOR02",NA,NA,3.4
"5296",41005682,"KOR",10,1,"KOR02",NA,NA,3.2
"5297",41005683,"KOR",10,2,"KOR02",NA,NA,3.6
"5298",41005684,"KOR",10,1,"KOR02",NA,NA,3.6
"5299",41005685,"KOR",9,2,"KOR01",NA,NA,4.4
"5300",41005686,"KOR",10,1,"KOR02",NA,NA,2.6
"5301",41005687,"KOR",10,2,"KOR02",NA,NA,3.8
"5302",41005688,"KOR",10,2,"KOR02",NA,NA,2.8
"5303",41005689,"KOR",10,2,"KOR04",NA,NA,2.6
"5304",41005690,"KOR",10,1,"KOR02",NA,NA,3.8
"5305",41005691,"KOR",10,2,"KOR02",1.4,1.21428571428571,3.8
"5306",41005692,"KOR",10,2,"KOR04",NA,NA,3.8
"5307",41005693,"KOR",10,1,"KOR02",NA,NA,3
"5308",41005694,"KOR",10,1,"KOR02",1.66666666666667,1.5,3.6
"5309",41005695,"KOR",10,2,"KOR02",NA,NA,3.4
"5310",41005696,"KOR",10,1,"KOR02",NA,NA,3
"5311",41005697,"KOR",10,2,"KOR02",NA,NA,3
"5312",41005699,"KOR",10,1,"KOR02",NA,NA,3
"5313",41005700,"KOR",10,2,"KOR02",NA,NA,3.6
"5314",41005701,"KOR",10,1,"KOR02",1,1.57142857142857,3.2
"5315",41005702,"KOR",9,2,"KOR01",0,1.07142857142857,3.4
"5316",41005703,"KOR",10,1,"KOR03",NA,NA,3.4
"5317",41005704,"KOR",10,2,"KOR02",NA,NA,3
"5318",41005705,"KOR",10,2,"KOR02",NA,NA,4.6
"5319",41005706,"KOR",10,2,"KOR02",NA,NA,3.2
"5320",41005707,"KOR",10,2,"KOR02",1,1.11111111111111,3.4
"5321",41005708,"KOR",10,1,"KOR02",NA,NA,3.2
"5322",41005709,"KOR",10,1,"KOR02",NA,NA,3.4
"5323",41005710,"KOR",10,1,"KOR02",NA,NA,2.8
"5324",41005711,"KOR",10,1,"KOR02",NA,NA,2.8
"5325",41005712,"KOR",10,1,"KOR02",NA,NA,3
"5326",41005713,"KOR",10,2,"KOR03",NA,NA,3
"5327",41005714,"KOR",10,2,"KOR03",NA,NA,3.2
"5328",41005715,"KOR",10,1,"KOR02",NA,NA,3.2
"5329",41005716,"KOR",10,2,"KOR02",NA,NA,2.4
"5330",41005717,"KOR",10,1,"KOR02",NA,NA,2.6
"5331",41005718,"KOR",10,1,"KOR03",1.5,1.13333333333333,2.2
"5332",41005719,"KOR",10,1,"KOR02",NA,NA,2.8
"5333",41005720,"KOR",10,1,"KOR03",NA,NA,3.6
"5334",41005721,"KOR",10,2,"KOR02",2,1.3,3.8
"5335",41005722,"KOR",10,2,"KOR02",NA,NA,4
"5336",41005723,"KOR",10,2,"KOR02",NA,NA,3.2
"5337",41005724,"KOR",10,1,"KOR02",1.75,1.66666666666667,2.8
"5338",41005725,"KOR",10,2,"KOR03",1.2,1.14285714285714,3.4
"5339",41005726,"KOR",10,1,"KOR03",NA,NA,3.8
"5340",41005727,"KOR",10,2,"KOR02",NA,NA,2.8
"5341",41005728,"KOR",10,2,"KOR02",NA,NA,4
"5342",41005729,"KOR",10,1,"KOR02",NA,NA,2.8
"5343",41005730,"KOR",10,2,"KOR02",NA,NA,3.6
"5344",41005731,"KOR",10,2,"KOR02",1.5,1.33333333333333,3
"5345",41005733,"KOR",10,2,"KOR02",NA,NA,4
"5346",41005734,"KOR",10,2,"KOR02",NA,NA,5
"5347",41005735,"KOR",10,1,"KOR02",NA,NA,3.8
"5348",41005736,"KOR",10,1,"KOR02",NA,1.46666666666667,3.8
"5349",41005737,"KOR",10,2,"KOR02",NA,NA,2.8
"5350",41005738,"KOR",10,1,"KOR02",1.5,1.21428571428571,3
"5351",41005739,"KOR",10,1,"KOR02",NA,NA,3.8
"5352",41005740,"KOR",10,1,"KOR03",NA,NA,3.4
"5353",41005741,"KOR",10,1,"KOR02",2,1.33333333333333,3.2
"5354",41005742,"KOR",10,1,"KOR02",NA,NA,2.8
"5355",41005743,"KOR",10,2,"KOR02",1.4,1.28571428571429,3.4
"5356",41005744,"KOR",9,1,"KOR01",NA,NA,3
"5357",41005745,"KOR",10,2,"KOR02",NA,NA,2.4
"5358",41005746,"KOR",10,2,"KOR03",NA,NA,2.8
"5359",41005747,"KOR",10,2,"KOR02",NA,NA,4
"5360",41005748,"KOR",10,2,"KOR02",NA,NA,2.6
"5361",41005750,"KOR",10,2,"KOR02",NA,NA,3
"5362",41005751,"KOR",10,2,"KOR02",NA,NA,3.4
"5363",41005752,"KOR",10,2,"KOR02",2,1.46666666666667,3.4
"5364",41005755,"KOR",10,1,"KOR02",NA,NA,4.2
"5365",41005756,"KOR",10,1,"KOR02",NA,NA,2.6
"5366",41005757,"KOR",10,2,"KOR02",0,1,NA
"5367",41005758,"KOR",10,2,"KOR02",NA,NA,4.2
"5368",41005759,"KOR",10,1,"KOR02",2,1.6,3.2
"5369",41005760,"KOR",10,2,"KOR03",NA,NA,2.4
"5370",41005761,"KOR",10,1,"KOR02",NA,NA,2.6
"5371",41005762,"KOR",10,2,"KOR02",NA,NA,3.4
"5372",41005763,"KOR",10,2,"KOR02",NA,NA,2.8
"5373",41005764,"KOR",10,2,"KOR02",2,1.8,2.8
"5374",41005765,"KOR",9,2,"KOR01",NA,NA,3.6
"5375",41005766,"KOR",10,1,"KOR02",NA,NA,3
"5376",41005767,"KOR",10,2,"KOR02",0.666666666666667,1.33333333333333,2.4
"5377",41005768,"KOR",10,1,"KOR02",1.2,1.5,3.2
"5378",41005769,"KOR",10,2,"KOR02",NA,NA,4
"5379",41005770,"KOR",10,1,"KOR02",NA,NA,4
"5380",41005771,"KOR",10,2,"KOR03",NA,NA,4.4
"5381",41005772,"KOR",10,1,"KOR02",NA,NA,3
"5382",41005773,"KOR",10,2,"KOR03",NA,NA,3
"5383",41005774,"KOR",10,1,"KOR02",NA,NA,3.4
"5384",41005775,"KOR",10,1,"KOR04",NA,NA,3.2
"5385",41005776,"KOR",10,1,"KOR02",NA,NA,4.2
"5386",41005777,"KOR",10,1,"KOR03",NA,NA,2.6
"5387",41005778,"KOR",10,1,"KOR02",1,1.22222222222222,3
"5388",41005779,"KOR",10,2,"KOR02",NA,NA,3.2
"5389",41005780,"KOR",10,2,"KOR02",1.25,1.55555555555556,4
"5390",41005781,"KOR",10,1,"KOR03",NA,NA,4
"5391",41005782,"KOR",10,1,"KOR02",NA,NA,3.4
"5392",41005783,"KOR",10,2,"KOR03",NA,NA,4.2
"5393",41005784,"KOR",10,2,"KOR02",NA,NA,4
"5394",41005785,"KOR",10,1,"KOR02",NA,NA,2.8
"5395",41005786,"KOR",10,2,"KOR02",2,1.57142857142857,3
"5396",41005787,"KOR",10,1,"KOR02",NA,NA,2.8
"5397",41005788,"KOR",10,2,"KOR02",NA,NA,3.4
"5398",41005789,"KOR",10,1,"KOR02",1.2,1.5,3.2
"5399",41005790,"KOR",10,1,"KOR03",NA,NA,3.2
"5400",41005791,"KOR",10,2,"KOR02",2,1.73333333333333,4.8
"5401",41005792,"KOR",10,1,"KOR03",1,1.22222222222222,2.8
"5402",41005793,"KOR",10,1,"KOR02",2,1.66666666666667,3.8
"5403",41005794,"KOR",10,1,"KOR03",0.75,1,3.4
"5404",41005795,"KOR",10,2,"KOR02",NA,NA,2.4
"5405",41005796,"KOR",10,2,"KOR02",NA,NA,3.4
"5406",41005797,"KOR",10,2,"KOR02",0,1.06666666666667,3
"5407",41005798,"KOR",10,2,"KOR02",NA,NA,2.8
"5408",41005799,"KOR",10,1,"KOR02",NA,NA,3.4
"5409",41005800,"KOR",10,1,"KOR02",NA,NA,3.2
"5410",41005801,"KOR",10,1,"KOR02",1.33333333333333,1.4,3.2
"5411",41005802,"KOR",10,1,"KOR03",NA,NA,3.8
"5412",41005803,"KOR",10,1,"KOR02",2,1.64285714285714,3.4
"5413",41005804,"KOR",10,1,"KOR02",2,1.77777777777778,3
"5414",41005805,"KOR",10,1,"KOR02",1,1.44444444444444,3
"5415",41005806,"KOR",10,1,"KOR02",NA,NA,2.8
"5416",41005807,"KOR",10,1,"KOR03",NA,NA,2.6
"5417",41005808,"KOR",10,2,"KOR03",NA,NA,2.4
"5418",41005809,"KOR",10,2,"KOR02",NA,NA,3
"5419",41005810,"KOR",10,1,"KOR02",NA,1.6,4.2
"5420",41005812,"KOR",10,2,"KOR03",NA,NA,2.8
"5421",41005813,"KOR",10,2,"KOR02",NA,NA,2.8
"5422",41005814,"KOR",10,2,"KOR02",NA,NA,3.6
"5423",41005816,"KOR",10,2,"KOR02",NA,NA,4
"5424",41005817,"KOR",10,2,"KOR02",NA,NA,3.4
"5425",41005819,"KOR",10,1,"KOR02",NA,NA,3.8
"5426",41005822,"KOR",10,2,"KOR02",NA,NA,3.6
"5427",41005823,"KOR",10,2,"KOR02",1,1.14285714285714,2.8
"5428",41005824,"KOR",9,2,"KOR01",NA,NA,5
"5429",41005825,"KOR",10,1,"KOR02",NA,NA,3.2
"5430",41005826,"KOR",10,2,"KOR02",1,1.375,3.4
"5431",41005827,"KOR",10,2,"KOR02",0.25,0.555555555555556,3
"5432",41005828,"KOR",10,1,"KOR02",NA,NA,2.8
"5433",41005829,"KOR",10,1,"KOR02",NA,NA,4.4
"5434",41005830,"KOR",10,1,"KOR02",NA,NA,3.2
"5435",41005831,"KOR",10,1,"KOR02",1.75,1.44444444444444,2.6
"5436",41005832,"KOR",10,2,"KOR03",NA,NA,3.4
"5437",41005833,"KOR",10,2,"KOR02",NA,NA,3
"5438",41005834,"KOR",10,2,"KOR02",NA,NA,3.8
"5439",41005835,"KOR",10,2,"KOR02",1,1,3
"5440",41005836,"KOR",10,2,"KOR02",NA,NA,4.4
"5441",41005837,"KOR",10,2,"KOR03",1.5,0.923076923076923,3
"5442",41005838,"KOR",10,1,"KOR02",1.6,1.35714285714286,3
"5443",41005839,"KOR",10,2,"KOR02",NA,NA,3.8
"5444",41005840,"KOR",10,2,"KOR02",1.75,1.44444444444444,3.6
"5445",41005841,"KOR",10,2,"KOR02",2,1.66666666666667,2.8
"5446",41005842,"KOR",10,2,"KOR02",NA,NA,2.6
"5447",41005843,"KOR",10,1,"KOR02",NA,NA,4
"5448",41005844,"KOR",10,2,"KOR02",NA,NA,2.8
"5449",41005845,"KOR",10,2,"KOR02",NA,NA,2.8
"5450",41005846,"KOR",10,1,"KOR02",NA,NA,3
"5451",41005847,"KOR",10,1,"KOR02",NA,NA,5
"5452",41005848,"KOR",10,1,"KOR02",NA,NA,3.6
"5453",41005849,"KOR",10,2,"KOR02",NA,NA,2.8
"5454",41005850,"KOR",9,1,"KOR01",NA,NA,4.2
"5455",41005851,"KOR",10,2,"KOR02",NA,NA,1
"5456",41005852,"KOR",10,2,"KOR03",NA,NA,4
"5457",41005853,"KOR",10,1,"KOR02",NA,NA,3.6
"5458",41005855,"KOR",10,2,"KOR03",0.5,0.666666666666667,3.4
"5459",41005856,"KOR",10,1,"KOR02",1,1.28571428571429,3.4
"5460",41005857,"KOR",10,2,"KOR02",NA,NA,3.6
"5461",41005858,"KOR",10,1,"KOR02",NA,NA,3
"5462",41005859,"KOR",10,1,"KOR02",NA,NA,3.6
"5463",41005860,"KOR",10,1,"KOR02",NA,NA,3
"5464",41005861,"KOR",10,2,"KOR02",1,1.1,3.4
"5465",41005862,"KOR",10,2,"KOR02",NA,NA,3
"5466",41005863,"KOR",10,2,"KOR02",NA,1.06666666666667,2.8
"5467",41005864,"KOR",10,2,"KOR02",NA,NA,3.4
"5468",41005865,"KOR",10,1,"KOR02",NA,NA,3.2
"5469",41005866,"KOR",10,1,"KOR02",NA,NA,3.6
"5470",41005867,"KOR",10,1,"KOR03",NA,NA,4
"5471",41005868,"KOR",9,1,"KOR01",2,1.33333333333333,4
"5472",41005870,"KOR",10,2,"KOR02",NA,NA,3.4
"5473",41005871,"KOR",10,1,"KOR03",NA,NA,3
"5474",41005872,"KOR",10,2,"KOR02",NA,NA,2.4
"5475",41005873,"KOR",10,1,"KOR02",NA,NA,3.2
"5476",41005874,"KOR",10,2,"KOR02",NA,NA,2.8
"5477",41005875,"KOR",10,1,"KOR02",0.8,1.08333333333333,3
"5478",41005876,"KOR",10,1,"KOR02",NA,1.41666666666667,2.4
"5479",41005877,"KOR",10,2,"KOR02",NA,NA,3.8
"5480",41005878,"KOR",10,2,"KOR02",NA,NA,3
"5481",41005879,"KOR",10,1,"KOR02",NA,NA,3.2
"5482",41005880,"KOR",10,2,"KOR02",NA,NA,3
"5483",41005882,"KOR",10,2,"KOR02",1,1.38461538461538,NA
"5484",41005883,"KOR",9,1,"KOR01",NA,NA,3.4
"5485",41005884,"KOR",10,1,"KOR02",NA,NA,3.8
"5486",41005885,"KOR",10,2,"KOR02",1,1.07142857142857,3.4
"5487",41005886,"KOR",10,2,"KOR02",NA,NA,3.4
"5488",41005887,"KOR",10,2,"KOR02",2,1.8,2.8
"5489",41005888,"KOR",10,1,"KOR02",NA,NA,2.6
"5490",41005889,"KOR",10,1,"KOR02",0,0.777777777777778,2.6
"5491",41005890,"KOR",10,1,"KOR02",NA,NA,3.6
"5492",41005891,"KOR",10,1,"KOR03",NA,NA,3.6
"5493",41005892,"KOR",10,2,"KOR02",NA,NA,3
"5494",41005893,"KOR",10,1,"KOR03",NA,NA,2.6
"5495",41005894,"KOR",10,1,"KOR02",NA,NA,3.2
"5496",41005895,"KOR",10,1,"KOR03",NA,NA,3.8
"5497",41005896,"KOR",10,2,"KOR02",NA,NA,3.4
"5498",41005897,"KOR",10,2,"KOR02",NA,NA,3.6
"5499",41005898,"KOR",10,1,"KOR03",NA,NA,2.4
"5500",41005899,"KOR",10,1,"KOR03",0,1,2.8
"5501",41005900,"KOR",10,1,"KOR02",NA,NA,2.4
"5502",41005901,"KOR",10,2,"KOR02",2,1.8,2.6
"5503",41005902,"KOR",10,2,"KOR02",NA,NA,3.6
"5504",41005903,"KOR",10,2,"KOR02",NA,NA,4
"5505",41005904,"KOR",10,2,"KOR02",NA,NA,3
"5506",41005905,"KOR",10,1,"KOR02",NA,NA,4
"5507",41005906,"KOR",10,1,"KOR03",NA,NA,2.8
"5508",41005907,"KOR",10,2,"KOR02",2,0.9,2.2
"5509",41005908,"KOR",10,2,"KOR02",NA,NA,3.8
"5510",41005909,"KOR",10,1,"KOR02",NA,NA,3.6
"5511",41005910,"KOR",10,2,"KOR02",NA,NA,2.6
"5512",41005911,"KOR",10,1,"KOR02",NA,NA,3
"5513",41005912,"KOR",9,2,"KOR01",NA,NA,3
"5514",41005913,"KOR",10,1,"KOR02",NA,NA,3
"5515",41005914,"KOR",10,1,"KOR02",NA,NA,2.2
"5516",41005916,"KOR",10,2,"KOR03",0,1.2,2.6
"5517",41005917,"KOR",10,2,"KOR02",NA,NA,3.2
"5518",41005918,"KOR",10,1,"KOR02",1.75,1.44444444444444,3.6
"5519",41005919,"KOR",10,2,"KOR02",NA,NA,3.6
"5520",41005920,"KOR",10,2,"KOR02",NA,NA,2.2
"5521",41005921,"KOR",10,2,"KOR02",NA,1.55555555555556,2.6
"5522",41005923,"KOR",10,1,"KOR02",NA,NA,3
"5523",41005925,"KOR",10,2,"KOR02",NA,NA,2.4
"5524",41005926,"KOR",10,2,"KOR02",NA,NA,3
"5525",41005927,"KOR",10,2,"KOR03",NA,NA,2.8
"5526",41005928,"KOR",10,2,"KOR02",NA,NA,5
"5527",41005929,"KOR",9,2,"KOR01",1,1.33333333333333,4.2
"5528",41005930,"KOR",10,2,"KOR02",NA,NA,3
"5529",41005931,"KOR",10,2,"KOR02",NA,NA,3.6
"5530",41005933,"KOR",10,1,"KOR02",NA,NA,3.8
"5531",41005934,"KOR",10,1,"KOR02",NA,NA,3
"5532",41005935,"KOR",10,1,"KOR02",NA,NA,2.2
"5533",41005936,"KOR",10,2,"KOR02",NA,NA,4
"5534",41005937,"KOR",10,1,"KOR03",NA,NA,2.2
"5535",41005938,"KOR",10,1,"KOR02",NA,NA,3
"5536",41005939,"KOR",10,1,"KOR03",NA,NA,3.6
"5537",41005940,"KOR",10,2,"KOR03",NA,0.5,4
"5538",41005942,"KOR",10,1,"KOR02",NA,NA,3
"5539",41005943,"KOR",10,2,"KOR03",NA,NA,3
"5540",41005944,"KOR",10,1,"KOR02",NA,NA,2.6
"5541",41005946,"KOR",10,2,"KOR02",1,1.53333333333333,3.6
"5542",41005947,"KOR",10,1,"KOR02",NA,NA,3
"5543",41005948,"KOR",10,1,"KOR02",NA,NA,3.4
"5544",41005949,"KOR",10,1,"KOR02",NA,NA,3.2
"5545",41005950,"KOR",9,2,"KOR01",1,1.28571428571429,3.4
"5546",41005951,"KOR",10,1,"KOR02",NA,NA,4.6
"5547",41005952,"KOR",10,1,"KOR02",0.5,1.06666666666667,3.2
"5548",41005953,"KOR",10,2,"KOR02",0.75,0.777777777777778,3.6
"5549",41005954,"KOR",10,2,"KOR02",NA,NA,3.4
"5550",41005955,"KOR",10,1,"KOR02",NA,NA,3.2
"5551",41005956,"KOR",10,1,"KOR02",NA,NA,2.2
"5552",41005958,"KOR",10,2,"KOR02",NA,NA,2.6
"5553",41005959,"KOR",10,2,"KOR03",NA,NA,3.4
"5554",41005960,"KOR",10,1,"KOR02",0.333333333333333,1.14285714285714,3.4
"5555",41005962,"KOR",10,1,"KOR03",0.666666666666667,0.555555555555556,4.4
"5556",41005963,"KOR",10,1,"KOR02",NA,1,2.4
"5557",41005964,"KOR",10,2,"KOR02",NA,NA,3
"5558",41005965,"KOR",10,2,"KOR02",NA,NA,3.4
"5559",41005966,"KOR",9,2,"KOR01",NA,NA,3.4
"5560",41005967,"KOR",10,1,"KOR02",NA,NA,4
"5561",41005968,"KOR",10,2,"KOR02",NA,NA,2.4
"5562",41005969,"KOR",10,1,"KOR02",1,0.928571428571429,4
"5563",41005970,"KOR",10,2,"KOR03",NA,NA,3.8
"5564",41005971,"KOR",10,2,"KOR02",0.5,1.35714285714286,2.4
"5565",41005972,"KOR",10,1,"KOR02",NA,NA,3.4
"5566",41005973,"KOR",10,1,"KOR03",NA,NA,2.6
